titulo,director,anio,duracion,link_pelicula,letterboxd,tags,poster
Asesinato en el Senado de la Nación,Juan José Jusid,1984,99,https://drive.google.com/file/d/1Ame5mkthvxcUclD6JZ_xMsaiLDw5Pni1/view,https://letterboxd.com/film/murder-in-the-senate/,#MemoriaAbierta,https://drive.google.com/uc?id=1Bi2yn20Az9vlZ1pP5lbomjfbtgga2Ahx
Música en espera,Hernán Goldfrid,2009,98,https://drive.google.com/file/d/10Cy0BqHCsDVHZU9rZC0BgKOPfMsgmhxR/view,https://letterboxd.com/film/music-on-hold/,,https://drive.google.com/uc?id=1ggd9kBKAgVqctQpXW9PuGSXbBqATB1FC
Mi marido y mi novio,Carlos Schlieper,1955,80,https://mega.nz/folder/aK5imRrJ#hBLKlb3u58Owiu0qp8lnyQ,https://letterboxd.com/film/my-husband-and-my-boyfriend/,,https://drive.google.com/uc?id=1J2ysf5BBhEMJmkdGVM1c_LOBVG1iiOIb
Nace la libertad,Julio Saraceni,1949,93,https://drive.google.com/file/d/1rIENfSuNdHg54u-0rEM-75IA9AwukYBP/view?usp=sharing,https://letterboxd.com/film/nace-la-libertad/,,https://drive.google.com/uc?id=1OdM244RgqBhFWlGD5OEyXIlWlvPOqJAH
Nace un amor,Luis Saslavsky,1938,75,https://drive.google.com/file/d/1EUbo_6tdxBbDM9KA0P7BdBXu8_9vgqMZ/view,https://letterboxd.com/film/nace-un-amor/,,https://drive.google.com/uc?id=1HkUIjWfQWOwytH4ttyCIUcMGFPhaAxXx
Nahir,Hernán Guerschuny,2024,108,https://drive.google.com/file/d/1ev1U_r5f_alJMuKJFHJF-TqBDcf3DRvm/view,https://letterboxd.com/film/nahir-2024/,,https://drive.google.com/uc?id=1IxgViWmawfP6XAnDE-DXODbV92SaNB-m
Narcisa,Daniela Muttis,2014,60,https://drive.google.com/file/d/1cgCAmXLvfJTJlFbIqjFZcF4LiK4v8W3S/view,https://letterboxd.com/film/narcisa-2014/,,https://drive.google.com/uc?id=1Anx7QguEH9cwutffvvZK46qBVXetdH0F
Natalia Natalia,Juan Bautista Stagnaro,2022,99,https://drive.google.com/file/d/1Ac5R5blUir6y9K2xqjzczezIoF_BrZJO/view,https://letterboxd.com/film/natalia-natalia/,,https://drive.google.com/uc?id=1SsljZvFcH5P56cpKhpzybRwd4y5W8MTZ
Navidad,Nicolás Sarquís,1972,22,https://drive.google.com/file/d/1Z4nrMSOIa1KQdhMbgUe06Z9_DdnuLQJS/view,https://letterboxd.com/film/navidad/,,https://drive.google.com/uc?id=1wgejPK7s4c4JMygJzMwX7BOrgqamdgeK
Navidad de los pobres,Manuel Romero,1947,71,https://drive.google.com/file/d/1bebl47QyoTn4iT8zPZnmRTxuOpxm7PQt/view,https://letterboxd.com/film/navidad-de-los-pobres/,,https://drive.google.com/uc?id=1J5-oHXp6onjbb9ozZskYgkMG4MzeMsBl
Nunca abras esa puerta,Carlos Hugo Christensen,1952,80,https://drive.google.com/file/d/1Bm94ZykLuEJ1Y8hMUid_KEyMTNylK1Wz/view,https://letterboxd.com/film/never-open-that-door/,,https://drive.google.com/uc?id=1i7pxH5z0L5UjaUd40YjLOUc90rdvcI4I
Ni un hombre más,Martín Salinas,2012,90,https://drive.google.com/file/d/1yZLbQz7pUVu_K74DZ9IwqRQFxCXHxGVU/view,https://letterboxd.com/film/ni-un-hombre-mas/,,https://drive.google.com/uc?id=19H8t_J_42pWgH24-yOUgCFYsQIqi2sHt
La noche de los lápices,Héctor Olivera,1986,105,https://drive.google.com/file/d/153dWT9ofygk9KAnxAdImC1EJx9ZFZ7TU/view,https://letterboxd.com/film/night-of-the-pencils/,#MemoriaAbierta,https://drive.google.com/uc?id=147OnfKj_baEZMwZ_R-hIfr2cr1KKxwLC
Noches sin lunas ni soles,José A. Martínez Suárez,1984,95,https://drive.google.com/file/d/1ouu7I7Ajx9HvDm4jkV4sQizMkppXrngO/view,https://letterboxd.com/film/nights-without-moons-and-suns/,,https://drive.google.com/uc?id=1708cKco64-VHE_jeuDQVsItuts8wAfHe
Nueve reinas,Fabián Bielinsky,2000,114,https://drive.google.com/file/d/1zN7ueOM8bOfVScmmY40X4NOA3cXHLTBf/view,https://letterboxd.com/film/nine-queens/,,https://drive.google.com/uc?id=1BrJhralk3E5AA3NA1qRsuwZp03ZuXPIa
Llamas de nitrato,Mirko Stopar,2014,63,https://drive.google.com/file/d/1dJivinVUwAZZeppcPc7RdjwIp00NJnu2/view,https://letterboxd.com/film/nitrate-flames/,,https://drive.google.com/uc?id=13Nu1jcw5GdPme1bGWrEMk7uZg8G8kPme
NK,Israel Adrián Caetano,2013,107,https://drive.google.com/file/d/1PY0IPT8qI0ikwPTg4XDlNTRBdEtPHTrI/view,https://letterboxd.com/film/nk/,,https://drive.google.com/uc?id=1pXx2lFDB2sRA4PzsTCqcS5XL4gVaZpGi
Noche americana,Alejandro Bazzano,2022,93,https://drive.google.com/file/d/1CfjNI0Tfsr26UWT98OfJPECc9ePPy7Ka/view,https://letterboxd.com/film/noche-americana/,,https://drive.google.com/uc?id=1MZXfpd4E9JEPsr0jhabx-HV2Y0VOk58y
Noche de ronda,Marcos Carnevale,1997,105,https://drive.google.com/file/d/12dVoMW2l0c6k2IPsrQqTf1aRpSZOqT97/view?usp=sharing,https://letterboxd.com/film/noche-de-ronda/,,https://drive.google.com/uc?id=1fREE6koCdjZ8jyKT7Ja105sOuvveroJM
Noche terrible,Rodolfo Kuhn,1967,40,https://drive.google.com/file/d/1_dtrvevkuruJEon3IWJfQGpB0OEU1VMF/view,https://letterboxd.com/film/noche-terrible/,,https://drive.google.com/uc?id=1rHL9MMEodAWykBtjy7uVKWjM-Aud5hI8
Nocturna - Lado B: Donde los elefantes van a morir,Gonzalo Calzada,2021,67,https://drive.google.com/file/d/1AAE5yOGfJ6RnPQBO3Jr0PJdgyzmJkJqE/view,https://letterboxd.com/film/nocturna-side-b-where-the-elephants-go-to-die/,,https://drive.google.com/uc?id=12CPA28OIyTEVdBfU11c_zL854IwoEchV
Nocturna - La noche del hombre grande,Gonzalo Calzada,2020,104,https://drive.google.com/file/d/1_g40mlY4aowGxelZOffExmsZZydfK4Qp/view,https://letterboxd.com/film/nocturna-the-great-old-mans-night/,,https://drive.google.com/uc?id=16M9khhuW9Cdy-fPKvo59k31Nh6gcKRNW
Noh,"Juan Fernández Gebauer, Ignacio Ragone et al",2021,75,https://drive.google.com/file/d/1vG9ZUyKLEBLaSVuWQMO5wYlQtt5yw15a/view,https://letterboxd.com/film/noh/,,https://drive.google.com/uc?id=1y57LMOMn7j73w3aynOZKd9FZIk3I4z2X
Nos habíamos ratoneado tanto,Marcelo Raimon,2013,72,https://drive.google.com/file/d/1WdE3__Mgv46-t94EO0GpXb8s_evUhtCz/view,https://letterboxd.com/film/nos-habiamos-ratoneado-tanto/,,https://drive.google.com/uc?id=10BQ2hW_Up-RDg0iUoXAVxBLapxAKEGGy
Ocho años después,Raúl Perrone,2005,78,https://drive.google.com/file/d/13bzmlKnRvW8OD2tmXNUpSNCgN2Mc4qq5/view,https://letterboxd.com/film/ocho-anos-despues/,,https://drive.google.com/uc?id=1ZHg-ANdUTBRahWl6VDyyKsF8F4qwk-Ca
Ocio,"Juan Villegas, Alejandro Lingenti",2010,70,https://drive.google.com/file/d/1LnGIIb8hBK0-fRxWpfZD7dbWJV-HbvPS/view,https://letterboxd.com/film/ocio/,,
Caídos del mapa,"Leandro Mark, Nicolás Silbert",2013,95,https://drive.google.com/file/d/1761SEWb76b2a2ivIqeQprDErLLeMUMtq/view,https://letterboxd.com/film/off-the-map-2013/,,
Los convencidos,Martín Farina,2023,61,https://drive.google.com/file/d/1oCgP8T7S7KqF2HtARA29dlfWRuQp3h79/view,https://letterboxd.com/film/on-the-know/,,https://drive.google.com/uc?id=1w92av7sJ1xRH9ENCqMT5k0XdpsRAjjPf
"Los martes, orquídeas",Francisco Múgica,1941,78,https://drive.google.com/file/d/17I1E8CkxCpl9FEhk9D59m0kFIITMVBLe/view,https://letterboxd.com/film/on-tuesdays-orchids/,,
Once Upon a Tractor,Leopoldo Torre Nilsson,1965,58,https://drive.google.com/file/d/1fSaY7Qvlu3rRNL97IdSUUN9cbU7eWwDS/view,https://letterboxd.com/film/once-upon-a-tractor/,,https://drive.google.com/uc?id=1X9PwqgnZM5rQpLjSpWCv8FVk8BYS6Lbi
Cien Caminos: Suárez. Segunda Parte,Fernando M. Blanco,2017,85,https://drive.google.com/file/d/1Xcm3V8-F-7w6cNlCcrgLmP4CLamvcFRV/view?usp=drive_link,https://letterboxd.com/film/one-hundred-paths-suarez-second-part/,,https://drive.google.com/uc?id=1gN88x9f9BMSGAVRUc6quffRGktdSbtk8
Una de dos,Alejo Taube,2004,88,https://drive.google.com/file/d/1RoglE7tyAoD2EM07iKVYhNxLPjzYHsT3/view,https://letterboxd.com/film/one-or-the-other-2004/,,https://drive.google.com/uc?id=1xU1Q3EBoDsaubE_BJ9chNMXV79gxEFA4
Operación Fangio,Alberto Lecchi,2000,105,https://drive.google.com/file/d/1UOvYgwi-gTqMcCnhPduRs9sMQepUiY_D/view,https://letterboxd.com/film/operacion-fangio/,,https://drive.google.com/uc?id=1VdHxIqMxgbohl_YIkccEi9TNiE9JLDTp
Operación Masacre,Jorge Cedron,1973,115,https://drive.google.com/file/d/1rfi4Ol5TnKlqSCM8gHYwV5Gh_QGdC16D/view?usp=drive_link,https://letterboxd.com/film/operacion-masacre/,,https://drive.google.com/uc?id=1GZfcw8XbOFAMba4iE_3P-UxLUP-y5wCe
Opus,Mariano Donoso,2005,89,https://drive.google.com/file/d/1bCNfCwR3_z3F8NYe4wBGEgzvS1a0xTgx/view,https://letterboxd.com/film/opus-2005-1/,,https://drive.google.com/uc?id=1k5InWJCxqeiTMwq95rGqh9o7t0mhVAA8
Orden de matar,Román Viñoly Barreto,1965,90,https://drive.google.com/file/d/1ihun3O-k1nqKrh_WzOMSspaG4hxkB1DA/view,https://letterboxd.com/film/orden-de-matar/,,https://drive.google.com/uc?id=1KknOBLfnktdGhfBRQ-wFKjUX137yMmZa
Oro en la mano,Adelqui Migliar,1943,100,https://drive.google.com/file/d/1nge8__m1gIuiXKL7LBTkjRp0TL5uMfUO/view?usp=sharing,https://letterboxd.com/film/oro-en-la-mano/,,https://drive.google.com/uc?id=1e9DYTH0BsjyoB_-_PnuxChPQOmkvkruh
Ostende,Laura Citarella,2011,85,https://drive.google.com/file/d/1saJcxJudBLSOUgnlERpR5hxfg9Kt10Bt/view,https://letterboxd.com/film/ostende/,,https://drive.google.com/uc?id=1MXulG2xO1IxsJVVi23dyMJ1sA1ryzpqz
Otra esperanza,Mercedes Frutos,1996,90,https://drive.google.com/file/d/1KLBgrmtTewfZOSWTFM_q5N3McIEZWypi/view,https://letterboxd.com/film/otra-esperanza/,,https://drive.google.com/uc?id=1mcyzJc69GSy3lCdWzqD-vu9sTc11Dlgs
Salidos de la Salamanca,Josefina Zavalía Ábalos,2023,63,https://drive.google.com/file/d/1KDQV373g3NszAjtM_cMJ1ZfmlVSei8pq/view,https://letterboxd.com/film/out-of-salamanca-a-journey-to-the-chacarera/,,https://drive.google.com/uc?id=1AzDdBwMHtbwLVVYaLkZ-qjWEzTLH6Wae
Fuera de la ley,Manuel Romero,1937,90,https://drive.google.com/file/d/1G41Y0i0OTPnYXCddETwHIF3_pvin708C/view,https://letterboxd.com/film/outside-the-law-1937/,,https://drive.google.com/uc?id=14ZvTxCbEnz32qyrBvS_70zBKEjMucWZh
Paco,Diego Rafecas,2010,128,https://drive.google.com/file/d/1ibLiENhjMUldppmjGPTlv961SMI8BqrJ/view,https://letterboxd.com/film/paco/,,https://drive.google.com/uc?id=1vLDwHggyABsNW-h942jA5dnEwI8Ce1kY
Pajarito Gómez,Rodolfo Kuhn,1965,83,https://drive.google.com/file/d/1BE8S1jP1EVKaV4O_1OkIvncqvS2WoW5w/view,https://letterboxd.com/film/pajarito-gomez/,,https://drive.google.com/uc?id=1xAUJCU0Eb6srq2F7cDJmU_N4ywpSZrK-
Papá tiene novia,Carlos Schlieper,1941,82,https://mega.nz/folder/aK5imRrJ#hBLKlb3u58Owiu0qp8lnyQ,https://letterboxd.com/film/papa-tiene-novia/,,https://drive.google.com/uc?id=1InHRTOrw859aelbamyB2rMIRfb-GZvDc
Papeles en el viento,Juan Taratuto,2015,99,https://drive.google.com/file/d/1ZCil8ZbI-YCDi3DosyTbFguv3L8pIyB0/view,https://letterboxd.com/film/papeles-en-el-viento/,,https://drive.google.com/uc?id=1oV9T6OVpu1foo8-TQiKX1bBiSTkUcEaW
Parador Retiro,Jorge Leandro Colás,2008,84,https://drive.google.com/file/d/1j9MhVIMQq_5jbEIC0jXib5zpcpn0d3Oc/view,https://letterboxd.com/film/parador-retiro/,,https://drive.google.com/uc?id=1sBr2ZlzsCVrsHNoRRnrO7vJgFFxGE3Cy
Pasó en mi barrio,Mario Soffici,1951,78,https://drive.google.com/file/d/12UtkMgaZk4dipgct9oAClgHTlQTJCmv5/view?usp=sharing,https://letterboxd.com/film/paso-en-mi-barrio/,,https://drive.google.com/uc?id=15AASquje7rPCwg5XUZvhr885cEb1B_fe
Patoruzito,José Luis Massa,2004,75,https://drive.google.com/file/d/1tORmXmTFdNNiUALa9bubyANz7fWtI3r1/view,https://letterboxd.com/film/patoruzito/,,https://drive.google.com/uc?id=1w5ey_ksZYqDhfYbnpFI0pd0UjlALt5Xs
Paula Cautiva,Fernando Ayala,1963,100,https://drive.google.com/file/d/1-QKR_a_RBIuqRSkyZ0Dd3WUe24SnxVHQ/view,https://letterboxd.com/film/paula-cautiva/,,https://drive.google.com/uc?id=1cObaMV9irmejp6t6aQe4U5SAciBZqAOU
Paula contra la mitad más uno,Néstor Paternostro,1971,84,https://drive.google.com/file/d/1ZfaUtF30LMCJiRgcFDwBug6BF7L9R3nE/view?usp=drive_link,https://letterboxd.com/film/paula-contra-la-mitad-mas-uno/,,https://drive.google.com/uc?id=1MkrzNm5_Rm5Jp02IEX54GHGIRCEZJQhc
Payaso,Lucas Demare,1952,93,https://drive.google.com/file/d/17ijjeuCyJnEkrah351r3w43Jk_iId6xL/view?usp=sharing,https://letterboxd.com/film/payaso-1952/,,https://drive.google.com/uc?id=1HeNrttaafBSeOqwNoEN22EmI96UPgf9v
Durazno,Yashira Jordán,2014,86,https://drive.google.com/file/d/106ENdFkIKKj9ACBNnmRTcXd9obv-ounh/view,https://letterboxd.com/film/film:774251/,,https://drive.google.com/uc?id=1W3FNcoPAJPhKwmiN5yhEOPVYXC8Qe-mK
Atracción peculiar,Enrique Carreras,1988,90,https://drive.google.com/file/d/1KWsjm90SDjjKPS882UtlFzjnd1NQj2Ql/view,https://letterboxd.com/film/peculiar-attraction/,,https://drive.google.com/uc?id=1U3BD12y1UOlH3YkHbGLzqRiKUp4X8a0Y
Peluquería de señoras,Luis Bayón Herrera,1941,86,https://drive.google.com/file/d/1PD-V4nGNwb7rrPRk3GyNlgVg-aYpOBjC/view,https://letterboxd.com/film/peluqueria-de-senoras/,,https://drive.google.com/uc?id=1Qs6w7kqqymu4wHw97SstA5Sakp2rJlrg
Perdido por perdido,Alberto Lecchi,1993,93,https://drive.google.com/file/d/1I3Fwo-GX0ViWjShTj_hVT1wB0A-8JmjP/view,https://letterboxd.com/film/perdido-por-perdido/,,https://drive.google.com/uc?id=1d30LxM4j3-h5250tAKDJeRGIrLw-LiaO
"Perdón, viejita",José A. Ferreyra,1927,30,https://drive.google.com/file/d/1OVpv5BX03i5n6SzOvSHV4Ls4AQxLOr3Q/view,https://letterboxd.com/film/perdon-viejita/,,
Fase 7,Nicolás Goldbart,2010,95,https://drive.google.com/file/d/1tToVGAv0DG3oWyOrIWbzWtfbFLHzWrMk/view,https://letterboxd.com/film/phase-7/,,https://drive.google.com/uc?id=1p6P-4u47xk1HTLuJYZWac7yE8jWb07EF
Piedra libre,Leopoldo Torre Nilsson,1976,97,https://drive.google.com/file/d/12neuPR89vHzrUdIxp563tGq2876qjC__/view,https://letterboxd.com/film/piedra-libre/,,https://drive.google.com/uc?id=1DC9bj_QiWZucHRP9sLdcypukA0VdMlrT
Pistas para volver a casa,Jazmín Stuart,2014,89,https://drive.google.com/file/d/1hYa4vsHgJA7wbR626SS2uUID1kABFSav/view,https://letterboxd.com/film/pistas-para-volver-a-casa/,,https://drive.google.com/uc?id=1DZl7M-Tdz-PSRNCkl7fQ1q9Szk8sOuMw
Póker de amantes,"Francisco Tarantini, Ramiro Cortés",1969,85,https://drive.google.com/file/d/1JLdUr1i94vYdljGPTSg-x7hsv8cZlPB3/view,https://letterboxd.com/film/poker-de-amantes/,,
Por cuatro días locos,Julio Saraceni,1953,107,https://drive.google.com/file/d/11a3xVH6c-4v4M9ummCTouPzkZ8_RnYUO/view,https://letterboxd.com/film/por-cuatro-dias-locos/,,https://drive.google.com/uc?id=1nJmRrNyfMmjPgmdJs4ZfEr1uEF7u7BOS
Por ellos... todo,Carlos Schlieper,1948,77,https://drive.google.com/file/d/1yqsO_D03PedXt-pHSGCizHmY0ojDmGEL/view?usp=sharing,https://letterboxd.com/film/por-ellos-todo/,,https://drive.google.com/uc?id=1IYJk4r3djIchZGjh9pGJ7SHYV5mxPPTq
Por los senderos del libertador,Jorge Cedron,1971,60,https://drive.google.com/file/d/1lUzYzjv4A3nKLtSbPFHetBgHd8KZkXkT/view?usp=drive_link,https://letterboxd.com/film/por-los-senderos-del-libertador/,,https://drive.google.com/uc?id=1sNCgGBR6wa2eaLTiY-ShY2TPkD36xLvP
Príncipe azul,Jorge Polaco,2013,64,https://drive.google.com/file/d/1W6Dul1OEVMRAC0HfX51x9uc2hPKzUuw4/view,https://letterboxd.com/film/principe-azul/,,https://drive.google.com/uc?id=17ODj-nJ5b28-u4XB8hrjN0TIML_V1pJT
Prisioneros de una noche,David José Kohon,1962,78,https://drive.google.com/file/d/1gCTGAe_bpReKdlIzmEyfhInrIxafs5uG/view,https://letterboxd.com/film/prisioneros-de-una-noche/,,https://drive.google.com/uc?id=1xigF3qmgqd_H-2hoJx52MpeJDlRYIpzQ
Prisoneros de la tierra,Mario Soffici,1939,87,https://drive.google.com/file/d/1j31rYEDkmWUoxH3m_LjqsooaegC-fLu3/view,https://letterboxd.com/film/prisoners-of-the-land/,,https://drive.google.com/uc?id=1ByhrSWhVSYrzhZbqXfOFDGQcboH5LRFW
Vidas privadas,Fito Páez,2001,97,https://drive.google.com/file/d/1TZV4tw13utrzAH96jyvtnryVq-JXqcwI/view?usp=sharing,https://letterboxd.com/film/private-lives-2001/,#MemoriaAbierta,https://drive.google.com/uc?id=1ZHfPY23Uqb-8qzQtUI1r2irRNZEsVX-I
Proxima salida,Nicolás Tuozzo,2004,110,https://drive.google.com/file/d/1qgXwIKlaW337fOpa-O0OYq_PoV0R8G13/view?usp=sharing,https://letterboxd.com/film/proxima-salida/,,https://drive.google.com/uc?id=1mAzEexSkNk5wLIRsdTiRv-pTVToRKA7X
Psique y Sexo,"Ernesto Bianco, Enrique Cahen Salaberry, Dino Minniti, Manuel Antín",1965,83,https://drive.google.com/file/d/1aDv9AmolpCpZ8cILDXo0aXheTYwdYuUE/view?usp=sharing,https://letterboxd.com/film/psique-y-sexo/,,
Puan,"María Alché, Benjamín Naishtat",2023,107,https://drive.google.com/file/d/1DuWCHyajsgpoxYzDFNe8zbk9Y0CyfeEH/view,https://letterboxd.com/film/puan/,,
Castigo al traidor,Manuel Antín,1966,62,https://drive.google.com/file/d/1zsG9FjS-m0hFxU0eyyVZI_H1mNzLc8wy/view,https://letterboxd.com/film/punishment-to-the-traitor/,,https://drive.google.com/uc?id=1VMXvbJ8_xR7H1I0lrQbTYr6z7Pn0-mFO
Rancho aparte,Edi Flehner,2008,90,https://drive.google.com/file/d/1xyCCcqZzq3_WYFd51_o8ET5NEonsbU4W/view,https://letterboxd.com/film/rancho-aparte/,,https://drive.google.com/uc?id=1YvNJeugFQZY8_HS-fJ6TktnrVbrhmcSK
Rocanrol Cowboys,"Alejandro Ruax, Ramiro Martinez",2019,76,https://drive.google.com/file/d/14MUxOdmnHC4JsKyBJ_zjrZoLI7Ru-Kkn/view,https://letterboxd.com/film/ratones-paranoicos-the-band-that-rocked-argentina/,,
Raymundo,"Ernesto Ardito, Virna Molina",2003,127,https://drive.google.com/file/d/1wAAAD0MEZ97XApFqtig-PuYkNujI_rD9/view?usp=sharing,https://letterboxd.com/film/raymundo-the-revolutionary-filmmakers-struggle/,#MemoriaAbierta,
Rebeldía,Carlos Biaghetti,1975,73,https://drive.google.com/file/d/1IdRCeYlRKX_UDnNBms5H6p2_JMSd_e_X/view,https://letterboxd.com/film/rebeldia-1975/,,https://drive.google.com/uc?id=1PYVQAOMnOY45qOv-S2L4y-oHdxM9eHIP
La Patagonia rebelde,Héctor Olivera,1974,103,https://drive.google.com/file/d/1BrPRq9cYT6MfNqGNRVrQ-dhcgHmH7Tf9/view,https://letterboxd.com/film/rebellion-in-patagonia/,,https://drive.google.com/uc?id=1KNCcZpUotYbr9hMYXlH7eqgHiBpL3luH
Regresados,"Cristian Bernard, Flavio Nardini",2008,95,https://drive.google.com/file/d/1j0m8YdfAqlUmIc7YtXwQXF1B7dAnfc7R/view?usp=sharing,https://letterboxd.com/film/regresados/,,
Reimon,Rodrigo Moreno,2014,72,https://drive.google.com/file/d/1Nw1Z90Y-nOiLjmPEEhje0I6nSOqH1pkh/view,https://letterboxd.com/film/reimon/,,https://drive.google.com/uc?id=1vi6yr6aLBl_tetUrWZbAOXHAEc5mwUSK
Reportaje en el infierno,Román Viñoly Barreto,1959,72,https://drive.google.com/file/d/1hLTYHZ2sH8U2mJG7SRKhSmgFAS2JCF5Z/view,https://letterboxd.com/film/reportaje-en-el-infierno/,,https://drive.google.com/uc?id=1PWN6DAvuU-MLss7Svn8ITx82SE-bwdHR
Requiebro,Carlos Schlieper,1955,83,https://mega.nz/folder/aK5imRrJ#hBLKlb3u58Owiu0qp8lnyQ,https://letterboxd.com/film/requiebro/,,https://drive.google.com/uc?id=1fOIS6AW-uiNVPyaI-TVu4qi3aUOXZWF9
Rerum Novarum,"Nicolás Batlle, Fernando Molnar et al",2001,82,https://drive.google.com/file/d/16IO4qeK2OpbMqqbNQZGGgYAZsPPOwGed/view,https://letterboxd.com/film/rerum-novarum/,,
Rescate de sangre,Francisco Múgica,1952,88,https://drive.google.com/file/d/1aRgHeITu_iEA8zmNHp637ogqEelH_c0U/view,https://letterboxd.com/film/rescate-de-sangre/,,https://drive.google.com/uc?id=1WF37WrHs4hwoqUod6TFycM_nnldz6qf3
Resistir,Jorge Cedron,1978,70,https://drive.google.com/file/d/1CwCzodVilchWpbhHY6Cb5urwLog-GR25/view?usp=drive_link,https://letterboxd.com/film/resistir/,#MemoriaAbierta,https://drive.google.com/uc?id=17zPmoj9h0xVr57Cndt_4IegvqnH4WS_l
Descansar en paz,Sebastián Borensztein,2024,105,https://drive.google.com/file/d/1oPVZTjKMOOjpiv_Yi_sltDjhSi7c-v-D/view,https://letterboxd.com/film/rest-in-peace-2024/,,https://drive.google.com/uc?id=1DpPrROy7aE13cT5PZ7vsQaHPVgxIJE-f
Revancha de un amigo,Santiago Carlos Oves,1987,95,https://drive.google.com/file/d/1dqUVmTNIrHDUTD0u3fqac11W0N9KPGft/view,https://letterboxd.com/film/revancha-de-un-amigo/,#MemoriaAbierta,https://drive.google.com/uc?id=1eHEAzvr5MVWdPncOAv1SykoPOSW9edHD
Riachuelo,Luis Moglia Barth,1934,81,https://drive.google.com/file/d/1LLYkKUALAW_3yz2utqgoW2D1qWXZfP-V/view,https://letterboxd.com/film/riachuelo/,,https://drive.google.com/uc?id=1601oHwIKILZWL3g6YSjaMCSoZX-XQckj
Rinoceronte,Arturo Castro Godoy,2022,85,https://drive.google.com/file/d/10mviQBEo04nXdXb1-GQLkoyntcMRErfT/view,https://letterboxd.com/film/rhino-2022/,,https://drive.google.com/uc?id=14OXgnSAEc5zzCyxg8tl05LBKRvUnvsOq
Familia rodante,Pablo Trapero,2004,98,https://drive.google.com/file/d/1D4qwgv6KkBKj3xi4yBf9HuGGtCtxRxzi/view,https://letterboxd.com/film/rolling-family/,,https://drive.google.com/uc?id=15V1aGj_vwyPGiGwhqDBmDZVguJuNHyGj
Romina Smile,Pablo Stigliani,2024,104,https://drive.google.com/file/d/1Fii0JU8uGG4e9S5YzMqCOclcN6eWo75b/view,https://letterboxd.com/film/romina-smile/,,https://drive.google.com/uc?id=1263CPh-6IAgBwWfUy388ohKX_9NxPJfm
Rosa de lejos,María Herminia Avellaneda,1980,90,https://drive.google.com/file/d/1jOf4t0BOhPM6-PrN68i3i6Kvsp_yHQsr/view,https://letterboxd.com/film/rosa-de-lejos/,,https://drive.google.com/uc?id=1zeCHQ-YhoyEPatc7HUJUx4lNOsTF6Uwc
Hundan al Belgrano,Federico Urioste,1996,116,https://drive.google.com/file/d/1-jJSCdpEZO2svq2r6vUeS1MB7eSx3SRe/view?usp=sharing,https://letterboxd.com/film/rule-britannia/,"#MalvinasArgentinas, #MemoriaAbierta",https://drive.google.com/uc?id=1P7xxXhQnpUHYo3iBc4tbx52yX4t1FeMu
Rumi,Narcisa Hirsch,1999,27,https://drive.google.com/file/d/1HJzO4pinbfjaYq4q8r9OFTZUhn1Cy_jX/view,https://letterboxd.com/film/rumi/,,https://drive.google.com/uc?id=1vr-vqGQhucP-tf6QASOf4rutcC7uCi7v
S4D3,Raúl Perrone,2021,49,https://drive.google.com/file/d/1akx3ZC87IUGYqF38qbl8Kob_hXuOOI-P/view,https://letterboxd.com/film/s4d3/,,https://drive.google.com/uc?id=1Y-fEPrl0ZF2poqaBufuVjrWUgfd1etlh
Salitre,Carlos Rinaldi,1959,105,https://drive.google.com/file/d/1rYcHmWbuZPQok7bSIr1vf471L3WPjare/view,https://letterboxd.com/film/salitre-1959/,,https://drive.google.com/uc?id=15xj9IyHIqHp0WxArjODCY0QgSB_J_0zm
Samuray-S,Raúl Perrone,2015,110,https://drive.google.com/file/d/1jyZdQTDf2wBekv_CRzZo8Qx7lJedCaRm/view,https://letterboxd.com/film/samuray-s/,,https://drive.google.com/uc?id=1IffrAuErXnVqPLO39QUEn-MlWeOCCnyv
Santos Vega vuelve,Leopoldo Torres Ríos,1947,77,https://drive.google.com/file/d/19HhydRT6ZgdVC-dQGXkHePXWCeFUW03i/view,https://letterboxd.com/film/santos-vega-vuelve/,,https://drive.google.com/uc?id=1socxKPTepLujn1MrfffFy6KmFD0tUjVh
"Sábado a la noche, cine",Fernando Ayala,1960,97,https://drive.google.com/file/d/15DFz7CiQcYCxQKxkUUvFmqWu6YA3GM63/view,https://letterboxd.com/film/saturday-night-cinema/,,
Saturdays Disorders,Lucía Seles,2022,97,https://drive.google.com/file/d/1w1zHeOtyX5GnWr9gsx9ry21oxVQ_S59i/view,https://letterboxd.com/film/saturdays-disorders/,,https://drive.google.com/uc?id=1D-wEp7lrbCBbeHvxL0OrIH5DsYZ9bUb3
Salvajes,Rodrigo Guerrero,2024,90,https://drive.google.com/file/d/1FqtLdt5LGdwWUDwacvvj7EVp8GV79WrU/view,https://letterboxd.com/film/savages-2024-2/,,https://drive.google.com/uc?id=1wmnAEqE2EcL6bPP9GUQk85OhJ1w31agf
Sean eternxs,Raúl Perrone,2022,95,https://drive.google.com/file/d/1fZjPxAy_HtQt47EQq_kKFQ4CKt_fCNNT/view,https://letterboxd.com/film/sean-eternxs/,,https://drive.google.com/uc?id=14kpk3lKaiNCv2iIRfqkFcjlWPxFCnZab
